City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
252,Severo-Yeniseyskiy,CA,2022-04-28 02:42:12,66.1451,-65.7125,3.15,73,75,10.22
253,Severo-Yeniseyskiy,AU,2022-04-28 02:42:13,-37.8333,140.7667,71.51,60,69,16.11
254,Severo-Yeniseyskiy,PG,2022-04-28 02:42:13,-6.2167,155.6333,85.64,66,12,4.41
255,Severo-Yeniseyskiy,PG,2022-04-28 02:42:13,-2.5744,150.7967,86.32,63,99,11.43
256,Severo-Yeniseyskiy,AU,2022-04-28 02:42:14,-25.2406,130.9889,84.04,23,100,5.75
257,Severo-Yeniseyskiy,RU,2022-04-28 02:42:14,61.5598,45.934,21.45,79,8,7.29
258,Severo-Yeniseyskiy,IN,2022-04-28 02:42:14,8.4833,76.9167,85.98,66,20,4.61
259,Severo-Yeniseyskiy,AU,2022-04-28 02:42:15,-35.5667,138.6167,78.01,53,70,3.0
260,Severo-Yeniseyskiy,AW,2022-04-28 02:40:55,12.524,-70.027,80.55,74,20,17.27
261,Severo-Yeniseyskiy,PE,2022-04-28 02:42:15,-7.8447,-79.1469,63.14,81,97,5.66
262,Severo-Yeniseyskiy,RU,2022-04-28 02:42:16,58.9564,126.2925,32.11,57,100,7.45
263,Severo-Yeniseyskiy,GB,2022-04-28 02:41:56,50.8552,0.5729,46.33,82,63,13.6
264,Severo-Yeniseyskiy,TC,2022-04-28 02:42:16,21.4612,-71.1419,75.25,61,25,14.58
265,Severo-Yeniseyskiy,BJ,2022-04-28 02:42:17,6.3654,2.4183,79.54,80,100,17.36
266,Severo-Yeniseyskiy,MG,2022-04-28 02:42:17,-22.1333,48.0167,70.21,72,35,12.59
267,Severo-Yeniseyskiy,ET,2022-04-28 02:42:17,7.1333,40.7,57.96,83,89,3.0
268,Severo-Yeniseyskiy,TD,2022-04-28 02:42:18,13.6408,16.4901,84.87,39,86,7.81
269,Severo-Yeniseyskiy,NO,2022-04-28 02:42:18,70.3705,31.1107,23.38,77,97,19.42
270,Severo-Yeniseyskiy,ID,2022-04-28 02:42:18,-9.6567,120.2641,83.7,63,87,4.79
271,Severo-Yeniseyskiy,NC,2022-04-28 02:42:19,-22.2763,166.4572,82.38,99,100,12.57
272,Severo-Yeniseyskiy,CA,2022-04-28 02:42:19,50.2334,-63.5986,35.96,100,100,5.75
273,Severo-Yeniseyskiy,CN,2022-04-28 02:42:19,40.2833,97.2,56.91,32,100,10.74
274,Severo-Yeniseyskiy,ZW,2022-04-28 02:42:20,-18.3693,26.5019,62.51,71,7,5.32
275,Severo-Yeniseyskiy,BR,2022-04-28 02:42:20,-21.4803,-56.1381,74.86,61,31,4.54
276,Severo-Yeniseyskiy,NA,2022-04-28 02:42:20,-22.116,14.2845,62.91,73,12,5.28
277,Severo-Yeniseyskiy,KZ,2022-04-28 02:43:21,47.6469,53.3463,65.19,40,100,11.45
278,Severo-Yeniseyskiy,IS,2022-04-28 02:43:21,63.8424,-22.4338,42.75,87,75,3.44
279,Severo-Yeniseyskiy,MR,2022-04-28 02:43:22,20.5022,-10.0711,68.99,23,0,9.98
280,Severo-Yeniseyskiy,CA,2022-04-28 02:43:22,51.226,-58.6502,34.18,99,100,7.58
281,Severo-Yeniseyskiy,RU,2022-04-28 02:43:22,69.3,139.9,13.62,82,100,3.33
282,Severo-Yeniseyskiy,ID,2022-04-28 02:43:23,-8.1181,111.8935,85.84,66,88,2.86
283,Severo-Yeniseyskiy,RU,2022-04-28 02:43:23,56.45,138.1667,36.72,61,100,15.77
284,Severo-Yeniseyskiy,ZA,2022-04-28 02:43:24,-33.918,25.5701,52.09,93,0,2.3
285,Severo-Yeniseyskiy,US,2022-04-28 02:41:19,64.8569,-147.8028,53.55,33,40,12.66
286,Severo-Yeniseyskiy,CN,2022-04-28 02:43:24,46.8333,124.4167,53.42,17,0,9.48
287,Severo-Yeniseyskiy,NZ,2022-04-28 02:43:25,-45.75,170.5667,59.81,54,53,3.65
288,Severo-Yeniseyskiy,BY,2022-04-28 02:43:25,55.4624,29.9816,37.51,71,66,4.52
289,Severo-Yeniseyskiy,MX,2022-04-28 02:43:26,17.9583,-102.2,77.16,71,0,4.52
290,Severo-Yeniseyskiy,RU,2022-04-28 02:43:26,68.75,161.3,32.13,100,100,4.0
291,Severo-Yeniseyskiy,US,2022-04-28 02:38:33,64.5011,-165.4064,37.17,80,40,5.75
292,Severo-Yeniseyskiy,NZ,2022-04-28 02:43:26,-36.8333,175.7,62.85,62,17,8.39
293,Severo-Yeniseyskiy,AU,2022-04-28 02:43:27,-37.05,142.7667,66.81,70,100,11.54
294,Severo-Yeniseyskiy,BR,2022-04-28 02:43:27,-8.8978,-35.1478,77.79,80,99,4.0
295,Severo-Yeniseyskiy,SJ,2022-04-28 02:40:38,78.2186,15.6401,3.04,55,75,10.36
296,Severo-Yeniseyskiy,MU,2022-04-28 02:43:28,-20.2078,57.7625,73.09,80,1,2.84
297,Severo-Yeniseyskiy,JP,2022-04-28 02:43:28,34.9833,139.8667,64.09,58,100,15.84
298,Severo-Yeniseyskiy,BR,2022-04-28 02:43:28,-17.7125,-39.2481,73.71,90,4,3.76
299,Severo-Yeniseyskiy,ID,2022-04-28 02:43:29,1.7427,98.7792,82.81,81,100,1.28
300,Severo-Yeniseyskiy,CA,2022-04-28 02:39:06,49.6,-114.4353,40.59,42,100,9.22
301,Severo-Yeniseyskiy,US,2022-04-28 02:43:29,37.0373,-95.6164,66.65,44,0,12.66
302,Severo-Yeniseyskiy,ES,2022-04-28 02:43:02,28.2115,-16.7795,58.53,66,35,7.09
303,Severo-Yeniseyskiy,ML,2022-04-28 02:43:30,22.6783,-3.9836,78.1,16,0,8.9
304,Severo-Yeniseyskiy,RU,2022-04-28 02:43:31,56.5205,50.6818,42.89,89,100,16.13
305,Severo-Yeniseyskiy,RU,2022-04-28 02:43:31,60.34,102.2797,40.14,60,99,6.13
306,Severo-Yeniseyskiy,MX,2022-04-28 02:43:31,30.4833,-115.95,58.6,82,0,10.94
307,Severo-Yeniseyskiy,RU,2022-04-28 02:43:32,60.4667,166.1,33.31,100,100,10.54
308,Severo-Yeniseyskiy,NG,2022-04-28 02:43:32,12.9299,5.2043,85.26,21,98,5.35
309,Severo-Yeniseyskiy,RU,2022-04-28 02:43:32,49.0,132.4667,47.03,35,38,9.37
310,Severo-Yeniseyskiy,CL,2022-04-28 02:43:33,-29.9533,-71.3436,60.53,77,0,10.36
311,Severo-Yeniseyskiy,RU,2022-04-28 02:43:33,71.6872,128.8694,10.67,87,84,1.77
312,Severo-Yeniseyskiy,TM,2022-04-28 02:43:33,41.1875,61.4036,70.39,24,100,18.75
313,Severo-Yeniseyskiy,RU,2022-04-28 02:43:34,58.4786,41.53,28.0,72,13,8.81
314,Severo-Yeniseyskiy,CI,2022-04-28 02:43:34,4.423,-7.3528,79.95,83,91,3.22
315,Severo-Yeniseyskiy,CV,2022-04-28 02:43:34,16.8901,-24.9804,71.15,64,20,18.41
316,Severo-Yeniseyskiy,US,2022-04-28 02:43:35,42.2506,-75.833,34.86,78,100,9.22
317,Severo-Yeniseyskiy,HU,2022-04-28 02:43:35,47.6932,22.0448,51.19,89,100,8.52
318,Severo-Yeniseyskiy,RU,2022-04-28 02:43:35,50.147,48.5704,60.57,93,100,6.53
319,Severo-Yeniseyskiy,MR,2022-04-28 02:43:36,20.931,-17.0347,64.38,77,0,25.32
320,Severo-Yeniseyskiy,JP,2022-04-28 02:44:36,26.1842,127.7558,82.45,80,75,12.66
321,Severo-Yeniseyskiy,AU,2022-04-28 02:44:36,-30.3833,153.1,73.42,78,75,10.36
322,Severo-Yeniseyskiy,TZ,2022-04-28 02:44:37,-1.8397,31.6544,65.21,81,77,4.05
323,Severo-Yeniseyskiy,PE,2022-04-28 02:41:01,-12.0432,-77.0282,67.89,77,100,12.66
324,Severo-Yeniseyskiy,CA,2022-04-28 02:41:25,65.282,-126.8329,35.64,60,75,6.91
325,Severo-Yeniseyskiy,EG,2022-04-28 02:44:37,31.3525,27.2453,57.4,88,0,1.14
326,Severo-Yeniseyskiy,AU,2022-04-28 02:44:38,-25.2986,152.8535,76.75,71,8,14.29
327,Severo-Yeniseyskiy,RU,2022-04-28 02:44:38,69.7008,170.3133,34.79,82,100,15.64
328,Severo-Yeniseyskiy,EG,2022-04-28 02:44:38,25.2934,32.554,75.22,16,0,9.01
329,Severo-Yeniseyskiy,RU,2022-04-28 02:44:39,62.8487,34.8262,23.65,91,60,4.27
330,Severo-Yeniseyskiy,SB,2022-04-28 02:44:39,-8.7676,160.7034,84.15,71,40,3.15
331,Severo-Yeniseyskiy,RU,2022-04-28 02:44:39,51.1631,54.9918,58.77,58,99,13.31
332,Severo-Yeniseyskiy,BR,2022-04-28 02:40:04,-0.6136,-47.3561,78.13,87,92,7.29
333,Severo-Yeniseyskiy,GB,2022-04-28 02:43:13,51.5877,-2.9984,43.34,73,96,10.49
334,Severo-Yeniseyskiy,UA,2022-04-28 02:44:40,49.037,28.112,44.06,78,95,6.33
335,Severo-Yeniseyskiy,ID,2022-04-28 02:44:40,-0.9492,100.3543,80.65,67,86,2.39
336,Severo-Yeniseyskiy,MX,2022-04-28 02:39:51,22.8909,-109.9124,85.3,38,0,12.66
337,Severo-Yeniseyskiy,PT,2022-04-28 02:44:41,37.8,-25.5833,66.27,82,75,17.27
338,Severo-Yeniseyskiy,RU,2022-04-28 02:44:41,61.9449,76.6625,37.83,100,100,2.04
339,Severo-Yeniseyskiy,RU,2022-04-28 02:44:42,54.5,35.5,31.6,82,34,4.54
340,Severo-Yeniseyskiy,AU,2022-04-28 02:44:42,-34.5833,150.8552,72.18,85,61,8.01
341,Severo-Yeniseyskiy,US,2022-04-28 02:44:42,39.0062,-77.4286,47.19,52,20,18.41
342,Severo-Yeniseyskiy,RU,2022-04-28 02:44:43,54.2292,39.0186,34.27,88,15,8.81
343,Severo-Yeniseyskiy,CV,2022-04-28 02:41:25,14.9215,-23.5087,68.54,77,40,17.27
344,Severo-Yeniseyskiy,BR,2022-04-28 02:44:43,-4.8828,-66.8958,73.2,98,77,2.26
345,Severo-Yeniseyskiy,MZ,2022-04-28 02:44:44,-13.1256,38.9997,67.3,88,100,9.95
346,Severo-Yeniseyskiy,IN,2022-04-28 02:44:44,22.0833,85.35,100.51,10,1,1.72
347,Severo-Yeniseyskiy,PK,2022-04-28 02:44:44,35.9221,74.3087,69.53,42,52,1.45
348,Severo-Yeniseyskiy,AU,2022-04-28 02:44:45,-16.9167,145.7667,89.06,70,75,11.5
349,Severo-Yeniseyskiy,CA,2022-04-28 02:44:45,52.1667,-103.5343,31.71,82,46,16.13
350,Severo-Yeniseyskiy,PE,2022-04-28 02:44:45,-11.0964,-77.6139,66.09,90,100,6.89
351,Severo-Yeniseyskiy,EG,2022-04-28 02:44:46,24.0934,32.907,78.1,18,0,5.75
352,Severo-Yeniseyskiy,AU,2022-04-28 02:44:46,-28.65,153.6167,78.71,66,14,8.39
353,Severo-Yeniseyskiy,SA,2022-04-28 02:42:13,26.326,43.975,66.65,64,100,6.24
354,Severo-Yeniseyskiy,ID,2022-04-28 02:44:47,-7.95,110.2833,82.53,73,100,0.43
355,Severo-Yeniseyskiy,UY,2022-04-28 02:44:13,-34.4833,-54.3333,51.66,90,0,0.67
356,Severo-Yeniseyskiy,DO,2022-04-28 02:44:47,18.8059,-71.2299,68.67,86,39,3.87
357,Severo-Yeniseyskiy,RU,2022-04-28 02:44:47,66.7697,123.3711,22.6,79,17,11.56
358,Severo-Yeniseyskiy,UA,2022-04-28 02:44:48,44.8215,33.6045,50.02,74,0,10.27
359,Severo-Yeniseyskiy,SK,2022-04-28 02:44:48,49.3082,21.5703,50.88,86,100,7.54
360,Severo-Yeniseyskiy,CA,2022-04-28 02:44:48,51.2585,-80.6094,26.58,50,0,0.0
361,Severo-Yeniseyskiy,AU,2022-04-28 02:44:49,-35.7167,150.1833,70.11,54,89,6.38
362,Severo-Yeniseyskiy,US,2022-04-28 02:44:49,42.4975,-94.168,51.8,50,100,21.85
363,Severo-Yeniseyskiy,ID,2022-04-28 02:44:50,-3.9443,119.7848,88.52,63,93,3.2
364,Severo-Yeniseyskiy,US,2022-04-28 02:44:50,32.296,-81.2354,67.86,68,0,4.61
365,Severo-Yeniseyskiy,AF,2022-04-28 02:44:50,34.388,67.0233,54.79,49,100,1.05
366,Severo-Yeniseyskiy,US,2022-04-28 02:44:51,38.421,-121.4238,69.78,42,0,16.11
367,Severo-Yeniseyskiy,US,2022-04-28 02:44:51,29.8458,-90.1067,75.2,58,0,3.44
368,Severo-Yeniseyskiy,IR,2022-04-28 02:44:51,33.5959,56.9244,68.22,45,0,4.61
369,Severo-Yeniseyskiy,ET,2022-04-28 02:45:52,7.0167,39.9833,49.23,90,69,2.64
370,Severo-Yeniseyskiy,RU,2022-04-28 02:45:52,65.9811,60.3094,23.9,69,100,6.91
371,Severo-Yeniseyskiy,NU,2022-04-28 02:45:52,-19.0595,-169.9187,82.29,74,75,16.11
372,Severo-Yeniseyskiy,TN,2022-04-28 02:45:53,33.1378,11.2197,64.9,70,100,13.15
373,Severo-Yeniseyskiy,NZ,2022-04-28 02:45:53,-35.6167,174.5,63.84,76,91,16.51
374,Severo-Yeniseyskiy,GA,2022-04-28 02:45:54,-3.432,10.6554,76.42,90,93,4.34
375,Severo-Yeniseyskiy,BO,2022-04-28 02:45:54,-14.8333,-64.9,76.5,82,60,4.12
376,Severo-Yeniseyskiy,NG,2022-04-28 02:45:54,10.387,8.5726,73.78,77,100,8.81
377,Severo-Yeniseyskiy,MR,2022-04-28 02:45:55,20.5169,-13.0499,71.37,25,0,9.22
378,Severo-Yeniseyskiy,FR,2022-04-28 02:45:55,46.4154,3.9054,41.68,100,0,2.3
379,Severo-Yeniseyskiy,US,2022-04-28 02:45:55,28.017,-97.5169,75.83,83,26,9.13
380,Severo-Yeniseyskiy,ZA,2022-04-28 02:45:56,-34.0527,23.3716,60.31,41,1,4.45
381,Severo-Yeniseyskiy,RU,2022-04-28 02:45:56,51.5655,34.6822,40.24,89,6,4.07
382,Severo-Yeniseyskiy,JP,2022-04-28 02:45:56,31.6,131.3667,69.48,75,98,6.89
383,Severo-Yeniseyskiy,DZ,2022-04-28 02:45:57,36.7525,3.042,58.82,88,75,4.61
384,Severo-Yeniseyskiy,LK,2022-04-28 02:45:57,7.4167,81.8167,84.58,73,12,6.64
385,Severo-Yeniseyskiy,RU,2022-04-28 02:45:58,59.3833,143.3,33.85,54,100,15.95
386,Severo-Yeniseyskiy,PH,2022-04-28 02:45:58,10.9995,122.6711,84.79,72,100,11.18
387,Severo-Yeniseyskiy,US,2022-04-28 02:45:58,32.3502,-85.1999,65.8,82,0,0.0
388,Severo-Yeniseyskiy,CD,2022-04-28 02:45:59,-3.4833,23.4333,66.09,99,99,1.19
389,Severo-Yeniseyskiy,WS,2022-04-28 02:45:59,-13.8745,-171.5986,85.78,74,27,17.25
390,Severo-Yeniseyskiy,BY,2022-04-28 02:45:59,53.0867,25.3219,34.0,92,21,4.9
391,Severo-Yeniseyskiy,NZ,2022-04-28 02:46:00,-42.4667,171.2,61.23,77,68,6.2
392,Severo-Yeniseyskiy,AR,2022-04-28 02:46:00,-39.0333,-67.5833,47.62,42,0,28.25
393,Severo-Yeniseyskiy,BR,2022-04-28 02:46:01,-11.4553,-41.4361,67.24,91,83,8.68
394,Severo-Yeniseyskiy,IR,2022-04-28 02:46:01,33.1222,46.1646,75.18,40,10,1.39
395,Severo-Yeniseyskiy,IN,2022-04-28 02:46:02,11.6667,92.75,84.24,84,40,2.3
396,Severo-Yeniseyskiy,KE,2022-04-28 02:46:02,2.3284,37.9899,63.57,90,98,15.86
397,Severo-Yeniseyskiy,BR,2022-04-28 02:46:02,-7.2586,-64.7981,73.27,94,100,2.42
398,Severo-Yeniseyskiy,YE,2022-04-28 02:46:03,14.4,46.4667,70.48,55,6,6.08
399,Severo-Yeniseyskiy,IN,2022-04-28 02:46:03,27.9167,96.1667,85.35,40,88,3.09
400,Severo-Yeniseyskiy,NO,2022-04-28 02:46:03,62.5833,6.1333,42.33,75,100,8.05
401,Severo-Yeniseyskiy,KR,2022-04-28 02:46:04,37.5683,126.9778,71.17,32,0,4.61
402,Severo-Yeniseyskiy,BR,2022-04-28 02:44:16,-23.6678,-46.4614,75.49,65,0,4.63
403,Severo-Yeniseyskiy,VN,2022-04-28 02:46:04,9.9347,106.3453,90.28,56,96,7.49
404,Severo-Yeniseyskiy,BR,2022-04-28 02:46:05,-14.4739,-48.4597,68.99,60,1,3.87
405,Severo-Yeniseyskiy,RU,2022-04-28 02:46:05,47.6967,131.0981,52.09,30,50,13.98
406,Severo-Yeniseyskiy,NZ,2022-04-28 02:46:06,-35.1,173.7833,62.33,93,91,10.09
407,Severo-Yeniseyskiy,PR,2022-04-28 02:46:06,18.425,-65.8329,77.11,60,40,5.75
408,Severo-Yeniseyskiy,NO,2022-04-28 02:46:07,69.9689,23.2717,23.2,80,100,8.05
409,Severo-Yeniseyskiy,MU,2022-04-28 02:45:44,-19.9842,57.6142,73.47,82,4,4.54
410,Severo-Yeniseyskiy,IN,2022-04-28 02:46:07,13.2167,80.3167,86.09,87,16,13.27
411,Severo-Yeniseyskiy,NO,2022-04-28 02:46:08,69.6496,18.957,24.82,80,40,8.05
412,Severo-Yeniseyskiy,GT,2022-04-28 02:43:01,14.3,-91.9167,84.74,67,33,6.06
413,Severo-Yeniseyskiy,ID,2022-04-28 02:47:08,-7.8833,111.1167,82.76,75,100,3.29
414,Severo-Yeniseyskiy,EG,2022-04-28 02:47:09,26.7693,31.5021,73.35,23,0,5.44
415,Severo-Yeniseyskiy,ID,2022-04-28 02:47:09,0.8,127.4,82.26,76,100,1.97
416,Severo-Yeniseyskiy,NC,2022-04-28 02:47:09,-22.6667,167.4833,75.61,70,100,23.8
417,Severo-Yeniseyskiy,NO,2022-04-28 02:47:10,69.3143,16.1194,26.58,74,75,17.27
418,Severo-Yeniseyskiy,US,2022-04-28 02:42:38,34.5037,-93.0552,61.2,58,100,3.96
419,Severo-Yeniseyskiy,LY,2022-04-28 02:47:10,31.2089,16.5887,65.77,70,0,23.94
420,Severo-Yeniseyskiy,JP,2022-04-28 02:47:11,35.1333,140.3,61.65,60,100,18.48
421,Severo-Yeniseyskiy,GB,2022-04-28 02:47:11,51.3813,1.3862,46.69,75,43,5.01
422,Severo-Yeniseyskiy,ID,2022-04-28 02:47:12,-6.8844,112.2051,80.87,81,100,3.67
423,Severo-Yeniseyskiy,NO,2022-04-28 02:47:12,64.8621,11.2373,37.24,77,95,19.55
424,Severo-Yeniseyskiy,ZA,2022-04-28 02:47:12,-28.1887,23.5395,55.17,36,5,7.16
425,Severo-Yeniseyskiy,BR,2022-04-28 02:47:13,-9.6658,-35.7353,76.44,88,40,2.3
426,Severo-Yeniseyskiy,PE,2022-04-28 02:47:13,-4.5772,-81.2719,68.31,86,41,12.33
427,Severo-Yeniseyskiy,TR,2022-04-28 02:47:14,40.3031,35.8864,49.84,85,71,3.27
428,Severo-Yeniseyskiy,LY,2022-04-28 02:47:14,29.1081,21.2869,74.73,18,73,18.19
429,Severo-Yeniseyskiy,ID,2022-04-28 02:47:15,-0.9516,122.7875,82.71,81,100,3.51
430,Severo-Yeniseyskiy,RU,2022-04-28 02:47:15,65.5333,72.5167,25.34,76,75,4.47
431,Severo-Yeniseyskiy,CA,2022-04-28 02:47:15,63.7506,-68.5145,15.53,78,75,24.16
432,Severo-Yeniseyskiy,CN,2022-04-28 02:47:16,30.9866,103.9393,66.67,79,99,10.16
433,Severo-Yeniseyskiy,TR,2022-04-28 02:47:16,37.5833,44.1667,44.38,100,75,1.14
434,Severo-Yeniseyskiy,RU,2022-04-28 02:47:17,51.8855,37.2646,41.43,92,19,5.48
435,Severo-Yeniseyskiy,SD,2022-04-28 02:47:17,13.6017,26.6876,81.63,11,13,10.2
436,Severo-Yeniseyskiy,BR,2022-04-28 02:47:19,-9.0122,-35.2225,77.5,82,98,3.24
437,Severo-Yeniseyskiy,AU,2022-04-28 02:47:19,-37.8811,147.981,74.16,58,93,0.45
438,Severo-Yeniseyskiy,BR,2022-04-28 02:45:25,-20.3297,-40.2925,74.95,91,0,2.3
439,Severo-Yeniseyskiy,AR,2022-04-28 02:47:20,-34.6515,-59.4307,50.04,56,0,5.23
440,Severo-Yeniseyskiy,PH,2022-04-28 02:47:20,12.2188,125.4808,82.42,84,98,11.41
441,Severo-Yeniseyskiy,DO,2022-04-28 02:47:20,18.4616,-69.2972,74.01,75,28,9.51
442,Severo-Yeniseyskiy,BR,2022-04-28 02:47:21,-6.9811,-34.8339,77.67,81,94,9.37
443,Severo-Yeniseyskiy,CA,2022-04-28 02:45:25,45.9793,-81.9248,37.45,71,63,6.69
444,Severo-Yeniseyskiy,CL,2022-04-28 02:47:21,-31.6308,-71.1653,58.59,68,0,1.99
445,Severo-Yeniseyskiy,RU,2022-04-28 02:47:22,65.7,82.4667,32.81,100,100,7.49
446,Severo-Yeniseyskiy,VE,2022-04-28 02:47:22,8.0086,-62.3989,72.19,93,94,2.57
447,Severo-Yeniseyskiy,AR,2022-04-28 02:47:23,-41.1456,-71.3082,35.35,87,100,14.97
448,Severo-Yeniseyskiy,SK,2022-04-28 02:47:23,49.0748,19.3075,46.44,95,92,4.25
449,Severo-Yeniseyskiy,RU,2022-04-28 02:47:23,56.6514,43.475,32.23,85,95,12.08
450,Severo-Yeniseyskiy,MV,2022-04-28 02:47:24,5.6667,73.0,84.7,69,76,2.95
451,Severo-Yeniseyskiy,US,2022-04-28 02:47:24,64.8378,-147.7164,53.56,33,0,12.66
452,Severo-Yeniseyskiy,AI,2022-04-28 02:47:25,18.217,-63.0578,76.82,61,34,13.56
453,Severo-Yeniseyskiy,IN,2022-04-28 02:47:25,12.1197,76.6828,78.04,63,2,5.64
454,Severo-Yeniseyskiy,LR,2022-04-28 02:45:24,6.3005,-10.7969,79.54,83,33,1.77
455,Severo-Yeniseyskiy,CA,2022-04-28 02:47:26,48.7502,-78.9996,23.77,69,2,8.81
456,Severo-Yeniseyskiy,BR,2022-04-28 02:48:26,-3.7461,-39.7833,73.13,91,87,3.69
457,Severo-Yeniseyskiy,ID,2022-04-28 02:48:26,-5.1241,120.253,85.93,70,81,5.91
458,Severo-Yeniseyskiy,OM,2022-04-28 02:48:27,22.5667,59.5289,88.83,40,0,3.47
459,Severo-Yeniseyskiy,UZ,2022-04-28 02:48:27,40.5247,68.0358,69.58,52,60,13.24
460,Severo-Yeniseyskiy,CN,2022-04-28 02:48:27,38.4953,102.1739,57.85,35,58,11.23
461,Severo-Yeniseyskiy,RU,2022-04-28 02:48:28,50.7765,46.0509,49.53,84,0,12.95
462,Severo-Yeniseyskiy,CO,2022-04-28 02:48:28,3.8653,-67.9239,71.71,94,46,2.28
463,Severo-Yeniseyskiy,CL,2022-04-28 02:46:27,-27.3667,-70.3333,51.49,50,0,0.47
464,Severo-Yeniseyskiy,CN,2022-04-28 02:48:29,28.3167,109.7167,70.38,94,100,1.88
465,Severo-Yeniseyskiy,ES,2022-04-28 02:48:29,40.3864,-5.7634,41.95,93,9,5.86
466,Severo-Yeniseyskiy,NG,2022-04-28 02:48:29,9.6989,10.2744,78.13,76,100,9.26
467,Severo-Yeniseyskiy,SS,2022-04-28 02:48:30,9.2333,29.8333,83.91,50,100,5.7
468,Severo-Yeniseyskiy,BJ,2022-04-28 02:48:30,6.4965,2.6036,78.28,83,100,12.44
469,Severo-Yeniseyskiy,CA,2022-04-28 02:48:30,47.6666,-52.7314,37.27,92,75,2.3
470,Severo-Yeniseyskiy,BR,2022-04-28 02:44:17,-29.6842,-53.8069,67.3,100,75,8.05
471,Severo-Yeniseyskiy,KZ,2022-04-28 02:48:31,42.9057,73.2697,59.09,50,0,12.21
472,Severo-Yeniseyskiy,MX,2022-04-28 02:48:31,15.7432,-96.4661,82.81,72,42,3.18
473,Severo-Yeniseyskiy,NC,2022-04-28 02:48:32,-20.9667,164.7,74.62,75,100,7.43
474,Severo-Yeniseyskiy,LR,2022-04-28 02:48:32,5.8808,-10.0467,79.05,85,40,1.7
475,Severo-Yeniseyskiy,ES,2022-04-28 02:48:32,28.1227,-16.726,62.31,65,20,13.8
476,Severo-Yeniseyskiy,BB,2022-04-28 02:48:33,13.2167,-59.5167,75.81,94,75,12.66
477,Severo-Yeniseyskiy,GN,2022-04-28 02:48:33,11.6667,-9.5,83.48,49,53,7.34
478,Severo-Yeniseyskiy,JP,2022-04-28 02:48:33,36.2171,136.1519,66.11,55,65,15.14
479,Severo-Yeniseyskiy,ES,2022-04-28 02:46:59,29.0605,-13.564,59.22,67,0,11.5
480,Severo-Yeniseyskiy,RU,2022-04-28 02:48:34,59.6304,39.736,25.79,72,14,3.2
481,Severo-Yeniseyskiy,DE,2022-04-28 02:48:34,50.1667,8.5667,46.38,79,0,5.75
482,Severo-Yeniseyskiy,UZ,2022-04-28 02:48:34,38.2061,67.1986,74.16,33,100,2.68
483,Severo-Yeniseyskiy,ID,2022-04-28 02:48:35,-6.3424,106.1045,73.81,93,100,4.92
484,Severo-Yeniseyskiy,BR,2022-04-28 02:48:35,-9.8756,-56.0861,72.77,80,84,3.87
485,Severo-Yeniseyskiy,GB,2022-04-28 02:48:35,50.4715,-4.7243,45.81,76,75,3.44
486,Severo-Yeniseyskiy,ML,2022-04-28 02:48:36,20.1986,1.0114,72.16,16,0,5.17
487,Severo-Yeniseyskiy,AU,2022-04-28 02:46:44,-28.0,153.4333,79.18,78,40,12.66
488,Severo-Yeniseyskiy,ID,2022-04-28 02:48:36,1.487,124.8455,88.57,70,40,4.61
489,Severo-Yeniseyskiy,SS,2022-04-28 02:48:36,4.7717,33.5903,76.19,66,100,5.1
490,Severo-Yeniseyskiy,SD,2022-04-28 02:48:37,11.0167,29.7167,83.79,29,30,5.21
491,Severo-Yeniseyskiy,CN,2022-04-28 02:48:37,29.2195,119.477,69.04,80,99,3.15
492,Severo-Yeniseyskiy,FR,2022-04-28 02:48:38,48.3833,-4.6167,50.18,87,0,10.36
493,Severo-Yeniseyskiy,IN,2022-04-28 02:48:38,16.5833,82.0167,90.84,56,16,6.24
494,Severo-Yeniseyskiy,UA,2022-04-28 02:48:38,45.1582,33.2787,51.73,78,0,13.82
495,Severo-Yeniseyskiy,NZ,2022-04-28 02:48:39,-43.5333,172.6333,61.95,71,75,9.22
496,Severo-Yeniseyskiy,RU,2022-04-28 02:48:39,65.9667,78.3667,24.69,86,55,7.65
497,Severo-Yeniseyskiy,SB,2022-04-28 02:48:39,-8.103,156.8419,85.23,68,90,3.09
498,Severo-Yeniseyskiy,BR,2022-04-28 02:48:40,1.0,-52.0,72.1,99,100,1.52
499,Severo-Yeniseyskiy,ID,2022-04-28 02:48:40,-6.8706,109.0369,82.89,76,99,7.25
500,Severo-Yeniseyskiy,BY,2022-04-28 02:48:40,52.1451,25.5365,36.21,76,51,5.28
501,Severo-Yeniseyskiy,BR,2022-04-28 02:48:41,-28.2992,-54.2631,77.32,73,0,4.61
502,Severo-Yeniseyskiy,MX,2022-04-28 02:48:41,30.4167,-107.9167,69.75,11,57,4.0
503,Severo-Yeniseyskiy,RU,2022-04-28 02:49:41,61.0296,76.1136,50.02,99,100,9.46
504,Severo-Yeniseyskiy,DO,2022-04-28 02:49:42,19.2056,-69.3369,70.68,71,12,7.52
505,Severo-Yeniseyskiy,CD,2022-04-28 02:49:42,-5.3833,27.0,67.87,98,64,1.54
506,Severo-Yeniseyskiy,CD,2022-04-28 02:49:42,-11.7667,27.2333,55.13,98,25,4.16
507,Severo-Yeniseyskiy,UG,2022-04-28 02:49:43,0.5714,33.7417,63.5,91,99,3.67
